"","sim","fold","alg","r","lhat"
"89","T2D","3","PCA","46","0.266666666666667"
"90","T2D","3","PCA","50","0.266666666666667"
"91","T2D","4","PCA","1","0.4"
"92","T2D","4","PCA","2","0.4"
"93","T2D","4","PCA","3","0.4"
"94","T2D","4","PCA","4","0.4"
"95","T2D","4","PCA","5","0.4"
"96","T2D","4","PCA","6","0.4"
"97","T2D","4","PCA","7","0.4"
"98","T2D","4","PCA","8","0.533333333333333"
"99","T2D","4","PCA","9","0.533333333333333"
"100","T2D","4","PCA","10","0.466666666666667"
"101","T2D","4","PCA","11","0.466666666666667"
"102","T2D","4","PCA","12","0.333333333333333"
"103","T2D","4","PCA","13","0.333333333333333"
"104","T2D","4","PCA","14","0.333333333333333"
"105","T2D","4","PCA","15","0.333333333333333"
"106","T2D","4","PCA","16","0.333333333333333"
"107","T2D","4","PCA","18","0.333333333333333"
"108","T2D","4","PCA","19","0.333333333333333"
"109","T2D","4","PCA","21","0.333333333333333"
"110","T2D","4","PCA","23","0.4"
"111","T2D","4","PCA","24","0.4"
"112","T2D","4","PCA","26","0.4"
"113","T2D","4","PCA","29","0.333333333333333"
"114","T2D","4","PCA","31","0.333333333333333"
"115","T2D","4","PCA","34","0.266666666666667"
"116","T2D","4","PCA","36","0.333333333333333"
"117","T2D","4","PCA","39","0.333333333333333"
"118","T2D","4","PCA","43","0.333333333333333"
"119","T2D","4","PCA","46","0.333333333333333"
"120","T2D","4","PCA","50","0.266666666666667"
"121","T2D","5","PCA","1","0.4"
"122","T2D","5","PCA","2","0.4"
"123","T2D","5","PCA","3","0.4"
"124","T2D","5","PCA","4","0.533333333333333"
"125","T2D","5","PCA","5","0.466666666666667"
"126","T2D","5","PCA","6","0.533333333333333"
"127","T2D","5","PCA","7","0.466666666666667"
"128","T2D","5","PCA","8","0.466666666666667"
"129","T2D","5","PCA","9","0.466666666666667"
"130","T2D","5","PCA","10","0.466666666666667"
"131","T2D","5","PCA","11","0.4"
"132","T2D","5","PCA","12","0.4"
"133","T2D","5","PCA","13","0.4"
"134","T2D","5","PCA","14","0.4"
"135","T2D","5","PCA","15","0.4"
"136","T2D","5","PCA","16","0.4"
"137","T2D","5","PCA","18","0.4"
"138","T2D","5","PCA","19","0.333333333333333"
"139","T2D","5","PCA","21","0.4"
"140","T2D","5","PCA","23","0.4"
"141","T2D","5","PCA","24","0.4"
"142","T2D","5","PCA","26","0.4"
"143","T2D","5","PCA","29","0.266666666666667"
"144","T2D","5","PCA","31","0.266666666666667"
"145","T2D","5","PCA","34","0.266666666666667"
"146","T2D","5","PCA","36","0.266666666666667"
"147","T2D","5","PCA","39","0.266666666666667"
"148","T2D","5","PCA","43","0.266666666666667"
"149","T2D","5","PCA","46","0.266666666666667"
"150","T2D","5","PCA","50","0.333333333333333"
"151","T2D","6","PCA","1","0.2"
"152","T2D","6","PCA","2","0.2"
"153","T2D","6","PCA","3","0.2"
"154","T2D","6","PCA","4","0.333333333333333"
"155","T2D","6","PCA","5","0.333333333333333"
"156","T2D","6","PCA","6","0.2"
"157","T2D","6","PCA","7","0.266666666666667"
"158","T2D","6","PCA","8","0.266666666666667"
"159","T2D","6","PCA","9","0.266666666666667"
"160","T2D","6","PCA","10","0.266666666666667"
"161","T2D","6","PCA","11","0.2"
"162","T2D","6","PCA","12","0.266666666666667"
"163","T2D","6","PCA","13","0.266666666666667"
"164","T2D","6","PCA","14","0.266666666666667"
"165","T2D","6","PCA","15","0.266666666666667"
"166","T2D","6","PCA","16","0.266666666666667"
"167","T2D","6","PCA","18","0.266666666666667"
"168","T2D","6","PCA","19","0.266666666666667"
"169","T2D","6","PCA","21","0.333333333333333"
"170","T2D","6","PCA","23","0.266666666666667"
"171","T2D","6","PCA","24","0.2"
"172","T2D","6","PCA","26","0.133333333333333"
"173","T2D","6","PCA","29","0.4"
"174","T2D","6","PCA","31","0.333333333333333"
"175","T2D","6","PCA","34","0.333333333333333"
"176","T2D","6","PCA","36","0.2"
"177","T2D","6","PCA","39","0.266666666666667"
"178","T2D","6","PCA","43","0.2"
"179","T2D","6","PCA","46","0.2"
"180","T2D","6","PCA","50","0.2"
"181","T2D","7","PCA","1","0.4"
"182","T2D","7","PCA","2","0.4"
"183","T2D","7","PCA","3","0.4"
"184","T2D","7","PCA","4","0.4"
"185","T2D","7","PCA","5","0.333333333333333"
"186","T2D","7","PCA","6","0.333333333333333"
"187","T2D","7","PCA","7","0.266666666666667"
"188","T2D","7","PCA","8","0.266666666666667"
"189","T2D","7","PCA","9","0.4"
"190","T2D","7","PCA","10","0.4"
"191","T2D","7","PCA","11","0.333333333333333"
"192","T2D","7","PCA","12","0.333333333333333"
"193","T2D","7","PCA","13","0.333333333333333"
"194","T2D","7","PCA","14","0.4"
"195","T2D","7","PCA","15","0.4"
"196","T2D","7","PCA","16","0.466666666666667"
"197","T2D","7","PCA","18","0.466666666666667"
"198","T2D","7","PCA","19","0.333333333333333"
"199","T2D","7","PCA","21","0.266666666666667"
"200","T2D","7","PCA","23","0.266666666666667"
"201","T2D","7","PCA","24","0.266666666666667"
"202","T2D","7","PCA","26","0.266666666666667"
"203","T2D","7","PCA","29","0.266666666666667"
"204","T2D","7","PCA","31","0.333333333333333"
"205","T2D","7","PCA","34","0.333333333333333"
"206","T2D","7","PCA","36","0.4"
"207","T2D","7","PCA","39","0.4"
"208","T2D","7","PCA","43","0.333333333333333"
"209","T2D","7","PCA","46","0.333333333333333"
"210","T2D","7","PCA","50","0.333333333333333"
"211","T2D","8","PCA","1","0.133333333333333"
"212","T2D","8","PCA","2","0.133333333333333"
"213","T2D","8","PCA","3","0.133333333333333"
"214","T2D","8","PCA","4","0.133333333333333"
"215","T2D","8","PCA","5","0.2"
"216","T2D","8","PCA","6","0.2"
"217","T2D","8","PCA","7","0.333333333333333"
"218","T2D","8","PCA","8","0.333333333333333"
"219","T2D","8","PCA","9","0.333333333333333"
"220","T2D","8","PCA","10","0.333333333333333"
"221","T2D","8","PCA","11","0.333333333333333"
"222","T2D","8","PCA","12","0.333333333333333"
"223","T2D","8","PCA","13","0.333333333333333"
"224","T2D","8","PCA","14","0.333333333333333"
"225","T2D","8","PCA","15","0.333333333333333"
"226","T2D","8","PCA","16","0.333333333333333"
"227","T2D","8","PCA","18","0.4"
"228","T2D","8","PCA","19","0.333333333333333"
"229","T2D","8","PCA","21","0.4"
"230","T2D","8","PCA","23","0.4"
"231","T2D","8","PCA","24","0.4"
"232","T2D","8","PCA","26","0.333333333333333"
"233","T2D","8","PCA","29","0.4"
"234","T2D","8","PCA","31","0.466666666666667"
"235","T2D","8","PCA","34","0.4"
"236","T2D","8","PCA","36","0.4"
"237","T2D","8","PCA","39","0.4"
"238","T2D","8","PCA","43","0.333333333333333"
"239","T2D","8","PCA","46","0.333333333333333"
"240","T2D","8","PCA","50","0.4"
"241","T2D","9","PCA","1","0.142857142857143"
"242","T2D","9","PCA","2","0.142857142857143"
"243","T2D","9","PCA","3","0.142857142857143"
"244","T2D","9","PCA","4","0.214285714285714"
"245","T2D","9","PCA","5","0.214285714285714"
"246","T2D","9","PCA","6","0.142857142857143"
"247","T2D","9","PCA","7","0.142857142857143"
"248","T2D","9","PCA","8","0.142857142857143"
"249","T2D","9","PCA","9","0.142857142857143"
"250","T2D","9","PCA","10","0.142857142857143"
"251","T2D","9","PCA","11","0.142857142857143"
"252","T2D","9","PCA","12","0.142857142857143"
"253","T2D","9","PCA","13","0.142857142857143"
"254","T2D","9","PCA","14","0.142857142857143"
"255","T2D","9","PCA","15","0.142857142857143"
"256","T2D","9","PCA","16","0.142857142857143"
"257","T2D","9","PCA","18","0.142857142857143"
"258","T2D","9","PCA","19","0.142857142857143"
"259","T2D","9","PCA","21","0.142857142857143"
"260","T2D","9","PCA","23","0.142857142857143"
"261","T2D","9","PCA","24","0.142857142857143"
"262","T2D","9","PCA","26","0.142857142857143"
"263","T2D","9","PCA","29","0.214285714285714"
"264","T2D","9","PCA","31","0.214285714285714"
"265","T2D","9","PCA","34","0.214285714285714"
"266","T2D","9","PCA","36","0.142857142857143"
"267","T2D","9","PCA","39","0.142857142857143"
"268","T2D","9","PCA","43","0.0714285714285714"
"269","T2D","9","PCA","46","0.142857142857143"
"270","T2D","9","PCA","50","0.142857142857143"
"271","T2D","10","PCA","1","0.357142857142857"
"272","T2D","10","PCA","2","0.357142857142857"
"273","T2D","10","PCA","3","0.357142857142857"
"274","T2D","10","PCA","4","0.357142857142857"
"275","T2D","10","PCA","5","0.357142857142857"
"276","T2D","10","PCA","6","0.357142857142857"
"277","T2D","10","PCA","7","0.357142857142857"
"278","T2D","10","PCA","8","0.357142857142857"
"279","T2D","10","PCA","9","0.357142857142857"
"280","T2D","10","PCA","10","0.357142857142857"
"281","T2D","10","PCA","11","0.357142857142857"
"282","T2D","10","PCA","12","0.357142857142857"
"283","T2D","10","PCA","13","0.357142857142857"
"284","T2D","10","PCA","14","0.357142857142857"
"285","T2D","10","PCA","15","0.357142857142857"
"286","T2D","10","PCA","16","0.357142857142857"
"287","T2D","10","PCA","18","0.285714285714286"
"288","T2D","10","PCA","19","0.357142857142857"
"289","T2D","10","PCA","21","0.357142857142857"
"290","T2D","10","PCA","23","0.357142857142857"
"291","T2D","10","PCA","24","0.357142857142857"
"292","T2D","10","PCA","26","0.357142857142857"
"293","T2D","10","PCA","29","0.428571428571429"
"294","T2D","10","PCA","31","0.428571428571429"
"295","T2D","10","PCA","34","0.357142857142857"
"296","T2D","10","PCA","36","0.357142857142857"
"297","T2D","10","PCA","39","0.357142857142857"
"298","T2D","10","PCA","43","0.357142857142857"
"299","T2D","10","PCA","46","0.357142857142857"
"300","T2D","10","PCA","50","0.357142857142857"
"301","T2D","1","rrLDA","1","0.266666666666667"
"302","T2D","1","rrLDA","2","0.266666666666667"
"303","T2D","1","rrLDA","3","0.266666666666667"
"304","T2D","1","rrLDA","4","0.266666666666667"
"305","T2D","1","rrLDA","5","0.266666666666667"
"306","T2D","1","rrLDA","6","0.266666666666667"
"307","T2D","1","rrLDA","7","0.466666666666667"
"308","T2D","1","rrLDA","8","0.4"
"309","T2D","1","rrLDA","9","0.4"
"310","T2D","1","rrLDA","10","0.4"
"311","T2D","1","rrLDA","11","0.466666666666667"
"312","T2D","1","rrLDA","12","0.4"
"313","T2D","1","rrLDA","13","0.4"
"314","T2D","1","rrLDA","14","0.4"
"315","T2D","1","rrLDA","15","0.4"
"316","T2D","1","rrLDA","16","0.333333333333333"
"317","T2D","1","rrLDA","18","0.4"
"318","T2D","1","rrLDA","19","0.333333333333333"
"319","T2D","1","rrLDA","21","0.333333333333333"
"320","T2D","1","rrLDA","23","0.4"
"321","T2D","1","rrLDA","24","0.333333333333333"
"322","T2D","1","rrLDA","26","0.333333333333333"
"323","T2D","1","rrLDA","29","0.266666666666667"
"324","T2D","1","rrLDA","31","0.266666666666667"
"325","T2D","1","rrLDA","34","0.266666666666667"
"326","T2D","1","rrLDA","36","0.266666666666667"
"327","T2D","1","rrLDA","39","0.266666666666667"
"328","T2D","1","rrLDA","43","0.333333333333333"
"329","T2D","1","rrLDA","46","0.333333333333333"
"330","T2D","1","rrLDA","50","0.266666666666667"
"331","T2D","2","rrLDA","1","0.466666666666667"
"332","T2D","2","rrLDA","2","0.466666666666667"
"333","T2D","2","rrLDA","3","0.466666666666667"
"334","T2D","2","rrLDA","4","0.466666666666667"
"335","T2D","2","rrLDA","5","0.466666666666667"
"336","T2D","2","rrLDA","6","0.4"
"337","T2D","2","rrLDA","7","0.4"
"338","T2D","2","rrLDA","8","0.4"
"339","T2D","2","rrLDA","9","0.4"
"340","T2D","2","rrLDA","10","0.4"
"341","T2D","2","rrLDA","11","0.4"
"342","T2D","2","rrLDA","12","0.4"
"343","T2D","2","rrLDA","13","0.4"
"344","T2D","2","rrLDA","14","0.4"
"345","T2D","2","rrLDA","15","0.333333333333333"
"346","T2D","2","rrLDA","16","0.333333333333333"
"347","T2D","2","rrLDA","18","0.4"
"348","T2D","2","rrLDA","19","0.4"
"349","T2D","2","rrLDA","21","0.4"
"350","T2D","2","rrLDA","23","0.333333333333333"
"351","T2D","2","rrLDA","24","0.333333333333333"
"352","T2D","2","rrLDA","26","0.333333333333333"
"353","T2D","2","rrLDA","29","0.4"
"354","T2D","2","rrLDA","31","0.333333333333333"
"355","T2D","2","rrLDA","34","0.333333333333333"
"356","T2D","2","rrLDA","36","0.333333333333333"
"357","T2D","2","rrLDA","39","0.333333333333333"
"358","T2D","2","rrLDA","43","0.333333333333333"
"359","T2D","2","rrLDA","46","0.333333333333333"
"360","T2D","2","rrLDA","50","0.333333333333333"
"361","T2D","3","rrLDA","1","0.4"
"362","T2D","3","rrLDA","2","0.4"
"363","T2D","3","rrLDA","3","0.4"
"364","T2D","3","rrLDA","4","0.466666666666667"
"365","T2D","3","rrLDA","5","0.4"
"366","T2D","3","rrLDA","6","0.4"
"367","T2D","3","rrLDA","7","0.4"
"368","T2D","3","rrLDA","8","0.466666666666667"
"369","T2D","3","rrLDA","9","0.4"
"370","T2D","3","rrLDA","10","0.4"
"371","T2D","3","rrLDA","11","0.4"
"372","T2D","3","rrLDA","12","0.333333333333333"
"373","T2D","3","rrLDA","13","0.333333333333333"
"374","T2D","3","rrLDA","14","0.333333333333333"
"375","T2D","3","rrLDA","15","0.333333333333333"
"376","T2D","3","rrLDA","16","0.4"
"377","T2D","3","rrLDA","18","0.333333333333333"
"378","T2D","3","rrLDA","19","0.333333333333333"
"379","T2D","3","rrLDA","21","0.4"
"380","T2D","3","rrLDA","23","0.333333333333333"
"381","T2D","3","rrLDA","24","0.333333333333333"
"382","T2D","3","rrLDA","26","0.333333333333333"
"383","T2D","3","rrLDA","29","0.333333333333333"
"384","T2D","3","rrLDA","31","0.333333333333333"
"385","T2D","3","rrLDA","34","0.333333333333333"
"386","T2D","3","rrLDA","36","0.333333333333333"
"387","T2D","3","rrLDA","39","0.333333333333333"
"388","T2D","3","rrLDA","43","0.333333333333333"
"389","T2D","3","rrLDA","46","0.333333333333333"
"390","T2D","3","rrLDA","50","0.333333333333333"
"391","T2D","4","rrLDA","1","0.4"
"392","T2D","4","rrLDA","2","0.4"
"393","T2D","4","rrLDA","3","0.4"
"394","T2D","4","rrLDA","4","0.4"
"395","T2D","4","rrLDA","5","0.4"
"396","T2D","4","rrLDA","6","0.4"
"397","T2D","4","rrLDA","7","0.466666666666667"
"398","T2D","4","rrLDA","8","0.466666666666667"
"399","T2D","4","rrLDA","9","0.466666666666667"
"400","T2D","4","rrLDA","10","0.466666666666667"
"401","T2D","4","rrLDA","11","0.466666666666667"
"402","T2D","4","rrLDA","12","0.533333333333333"
"403","T2D","4","rrLDA","13","0.533333333333333"
"404","T2D","4","rrLDA","14","0.533333333333333"
"405","T2D","4","rrLDA","15","0.533333333333333"
"406","T2D","4","rrLDA","16","0.533333333333333"
"407","T2D","4","rrLDA","18","0.533333333333333"
"408","T2D","4","rrLDA","19","0.466666666666667"
"409","T2D","4","rrLDA","21","0.466666666666667"
"410","T2D","4","rrLDA","23","0.4"
"411","T2D","4","rrLDA","24","0.466666666666667"
"412","T2D","4","rrLDA","26","0.466666666666667"
"413","T2D","4","rrLDA","29","0.466666666666667"
"414","T2D","4","rrLDA","31","0.4"
"415","T2D","4","rrLDA","34","0.4"
"416","T2D","4","rrLDA","36","0.333333333333333"
"417","T2D","4","rrLDA","39","0.333333333333333"
"418","T2D","4","rrLDA","43","0.4"
"419","T2D","4","rrLDA","46","0.4"
"420","T2D","4","rrLDA","50","0.4"
"421","T2D","5","rrLDA","1","0.4"
"422","T2D","5","rrLDA","2","0.4"
"423","T2D","5","rrLDA","3","0.4"
"424","T2D","5","rrLDA","4","0.4"
"425","T2D","5","rrLDA","5","0.4"
"426","T2D","5","rrLDA","6","0.466666666666667"
"427","T2D","5","rrLDA","7","0.466666666666667"
"428","T2D","5","rrLDA","8","0.466666666666667"
"429","T2D","5","rrLDA","9","0.466666666666667"
"430","T2D","5","rrLDA","10","0.466666666666667"
"431","T2D","5","rrLDA","11","0.466666666666667"
"432","T2D","5","rrLDA","12","0.466666666666667"
"433","T2D","5","rrLDA","13","0.466666666666667"
"434","T2D","5","rrLDA","14","0.466666666666667"
"435","T2D","5","rrLDA","15","0.466666666666667"
"436","T2D","5","rrLDA","16","0.466666666666667"
"437","T2D","5","rrLDA","18","0.466666666666667"
"438","T2D","5","rrLDA","19","0.466666666666667"
"439","T2D","5","rrLDA","21","0.4"
"440","T2D","5","rrLDA","23","0.4"
"441","T2D","5","rrLDA","24","0.4"
"442","T2D","5","rrLDA","26","0.4"
"443","T2D","5","rrLDA","29","0.4"
"444","T2D","5","rrLDA","31","0.4"
"445","T2D","5","rrLDA","34","0.4"
"446","T2D","5","rrLDA","36","0.4"
"447","T2D","5","rrLDA","39","0.466666666666667"
"448","T2D","5","rrLDA","43","0.466666666666667"
"449","T2D","5","rrLDA","46","0.466666666666667"
"450","T2D","5","rrLDA","50","0.466666666666667"
"451","T2D","6","rrLDA","1","0.2"
"452","T2D","6","rrLDA","2","0.2"
"453","T2D","6","rrLDA","3","0.2"
"454","T2D","6","rrLDA","4","0.266666666666667"
"455","T2D","6","rrLDA","5","0.266666666666667"
"456","T2D","6","rrLDA","6","0.266666666666667"
"457","T2D","6","rrLDA","7","0.266666666666667"
"458","T2D","6","rrLDA","8","0.266666666666667"
"459","T2D","6","rrLDA","9","0.133333333333333"
"460","T2D","6","rrLDA","10","0.2"
"461","T2D","6","rrLDA","11","0.2"
"462","T2D","6","rrLDA","12","0.2"
"463","T2D","6","rrLDA","13","0.2"
"464","T2D","6","rrLDA","14","0.2"
"465","T2D","6","rrLDA","15","0.2"
"466","T2D","6","rrLDA","16","0.2"
"467","T2D","6","rrLDA","18","0.266666666666667"
"468","T2D","6","rrLDA","19","0.266666666666667"
"469","T2D","6","rrLDA","21","0.266666666666667"
"470","T2D","6","rrLDA","23","0.2"
"471","T2D","6","rrLDA","24","0.2"
"472","T2D","6","rrLDA","26","0.2"
"473","T2D","6","rrLDA","29","0.2"
"474","T2D","6","rrLDA","31","0.2"
"475","T2D","6","rrLDA","34","0.266666666666667"
"476","T2D","6","rrLDA","36","0.266666666666667"
"477","T2D","6","rrLDA","39","0.2"
"478","T2D","6","rrLDA","43","0.2"
"479","T2D","6","rrLDA","46","0.2"
"480","T2D","6","rrLDA","50","0.133333333333333"
"481","T2D","7","rrLDA","1","0.4"
"482","T2D","7","rrLDA","2","0.4"
"483","T2D","7","rrLDA","3","0.4"
"484","T2D","7","rrLDA","4","0.4"
"485","T2D","7","rrLDA","5","0.4"
"486","T2D","7","rrLDA","6","0.333333333333333"
"487","T2D","7","rrLDA","7","0.333333333333333"
"488","T2D","7","rrLDA","8","0.333333333333333"
"489","T2D","7","rrLDA","9","0.266666666666667"
"490","T2D","7","rrLDA","10","0.333333333333333"
"491","T2D","7","rrLDA","11","0.333333333333333"
"492","T2D","7","rrLDA","12","0.333333333333333"
"493","T2D","7","rrLDA","13","0.333333333333333"
"494","T2D","7","rrLDA","14","0.333333333333333"
"495","T2D","7","rrLDA","15","0.333333333333333"
"496","T2D","7","rrLDA","16","0.4"
"497","T2D","7","rrLDA","18","0.4"
"498","T2D","7","rrLDA","19","0.4"
"499","T2D","7","rrLDA","21","0.333333333333333"
"500","T2D","7","rrLDA","23","0.333333333333333"
"501","T2D","7","rrLDA","24","0.333333333333333"
"502","T2D","7","rrLDA","26","0.333333333333333"
"503","T2D","7","rrLDA","29","0.333333333333333"
"504","T2D","7","rrLDA","31","0.333333333333333"
"505","T2D","7","rrLDA","34","0.333333333333333"
"506","T2D","7","rrLDA","36","0.333333333333333"
"507","T2D","7","rrLDA","39","0.333333333333333"
"508","T2D","7","rrLDA","43","0.333333333333333"
"509","T2D","7","rrLDA","46","0.333333333333333"
"510","T2D","7","rrLDA","50","0.333333333333333"
"511","T2D","8","rrLDA","1","0.133333333333333"
"512","T2D","8","rrLDA","2","0.133333333333333"
"513","T2D","8","rrLDA","3","0.133333333333333"
"514","T2D","8","rrLDA","4","0.133333333333333"
"515","T2D","8","rrLDA","5","0.133333333333333"
"516","T2D","8","rrLDA","6","0.133333333333333"
"517","T2D","8","rrLDA","7","0.2"
"518","T2D","8","rrLDA","8","0.266666666666667"
"519","T2D","8","rrLDA","9","0.266666666666667"
"520","T2D","8","rrLDA","10","0.266666666666667"
"521","T2D","8","rrLDA","11","0.266666666666667"
"522","T2D","8","rrLDA","12","0.266666666666667"
"523","T2D","8","rrLDA","13","0.266666666666667"
"524","T2D","8","rrLDA","14","0.266666666666667"
"525","T2D","8","rrLDA","15","0.266666666666667"
"526","T2D","8","rrLDA","16","0.266666666666667"
"527","T2D","8","rrLDA","18","0.266666666666667"
"528","T2D","8","rrLDA","19","0.266666666666667"
"529","T2D","8","rrLDA","21","0.266666666666667"
"530","T2D","8","rrLDA","23","0.333333333333333"
"531","T2D","8","rrLDA","24","0.333333333333333"
"532","T2D","8","rrLDA","26","0.333333333333333"
"533","T2D","8","rrLDA","29","0.333333333333333"
"534","T2D","8","rrLDA","31","0.333333333333333"
"535","T2D","8","rrLDA","34","0.333333333333333"
"536","T2D","8","rrLDA","36","0.333333333333333"
"537","T2D","8","rrLDA","39","0.333333333333333"
"538","T2D","8","rrLDA","43","0.333333333333333"
"539","T2D","8","rrLDA","46","0.333333333333333"
"540","T2D","8","rrLDA","50","0.333333333333333"
"541","T2D","9","rrLDA","1","0.142857142857143"
"542","T2D","9","rrLDA","2","0.142857142857143"
"543","T2D","9","rrLDA","3","0.142857142857143"
"544","T2D","9","rrLDA","4","0.142857142857143"
"545","T2D","9","rrLDA","5","0.142857142857143"
"546","T2D","9","rrLDA","6","0.142857142857143"
"547","T2D","9","rrLDA","7","0.142857142857143"
"548","T2D","9","rrLDA","8","0.142857142857143"
"549","T2D","9","rrLDA","9","0.142857142857143"
"550","T2D","9","rrLDA","10","0.142857142857143"
"551","T2D","9","rrLDA","11","0.142857142857143"
"552","T2D","9","rrLDA","12","0.142857142857143"
"553","T2D","9","rrLDA","13","0.142857142857143"
"554","T2D","9","rrLDA","14","0.142857142857143"
"555","T2D","9","rrLDA","15","0.142857142857143"
"556","T2D","9","rrLDA","16","0.142857142857143"
"557","T2D","9","rrLDA","18","0.142857142857143"
"558","T2D","9","rrLDA","19","0.142857142857143"
"559","T2D","9","rrLDA","21","0.142857142857143"
"560","T2D","9","rrLDA","23","0.142857142857143"
"561","T2D","9","rrLDA","24","0.142857142857143"
"562","T2D","9","rrLDA","26","0.142857142857143"
"563","T2D","9","rrLDA","29","0.142857142857143"
"564","T2D","9","rrLDA","31","0.142857142857143"
"565","T2D","9","rrLDA","34","0.142857142857143"
"566","T2D","9","rrLDA","36","0.142857142857143"
"567","T2D","9","rrLDA","39","0.142857142857143"
"568","T2D","9","rrLDA","43","0.142857142857143"
"569","T2D","9","rrLDA","46","0.142857142857143"
"570","T2D","9","rrLDA","50","0.142857142857143"
"571","T2D","10","rrLDA","1","0.357142857142857"
"572","T2D","10","rrLDA","2","0.357142857142857"
"573","T2D","10","rrLDA","3","0.357142857142857"
"574","T2D","10","rrLDA","4","0.357142857142857"
"575","T2D","10","rrLDA","5","0.357142857142857"
"576","T2D","10","rrLDA","6","0.357142857142857"
"577","T2D","10","rrLDA","7","0.357142857142857"
"578","T2D","10","rrLDA","8","0.357142857142857"
"579","T2D","10","rrLDA","9","0.357142857142857"
"580","T2D","10","rrLDA","10","0.357142857142857"
"581","T2D","10","rrLDA","11","0.357142857142857"
"582","T2D","10","rrLDA","12","0.357142857142857"
"583","T2D","10","rrLDA","13","0.357142857142857"
"584","T2D","10","rrLDA","14","0.357142857142857"
"585","T2D","10","rrLDA","15","0.357142857142857"
