"","sim","fold","alg","r","lhat"
"50","T2D","2","PCA","23","0.133333333333333"
"51","T2D","2","PCA","24","0.133333333333333"
"52","T2D","2","PCA","26","0.133333333333333"
"53","T2D","2","PCA","29","0.133333333333333"
"54","T2D","2","PCA","31","0.133333333333333"
"55","T2D","2","PCA","34","0.133333333333333"
"56","T2D","2","PCA","36","0.133333333333333"
"57","T2D","2","PCA","39","0.133333333333333"
"58","T2D","2","PCA","43","0.133333333333333"
"59","T2D","2","PCA","46","0.133333333333333"
"60","T2D","2","PCA","50","0.133333333333333"
"61","T2D","3","PCA","1","0.4"
"62","T2D","3","PCA","2","0.4"
"63","T2D","3","PCA","3","0.4"
"64","T2D","3","PCA","4","0.4"
"65","T2D","3","PCA","5","0.4"
"66","T2D","3","PCA","6","0.4"
"67","T2D","3","PCA","7","0.4"
"68","T2D","3","PCA","8","0.4"
"69","T2D","3","PCA","9","0.333333333333333"
"70","T2D","3","PCA","10","0.4"
"71","T2D","3","PCA","11","0.4"
"72","T2D","3","PCA","12","0.266666666666667"
"73","T2D","3","PCA","13","0.266666666666667"
"74","T2D","3","PCA","14","0.333333333333333"
"75","T2D","3","PCA","15","0.266666666666667"
"76","T2D","3","PCA","16","0.333333333333333"
"77","T2D","3","PCA","18","0.333333333333333"
"78","T2D","3","PCA","19","0.333333333333333"
"79","T2D","3","PCA","21","0.333333333333333"
"80","T2D","3","PCA","23","0.333333333333333"
"81","T2D","3","PCA","24","0.333333333333333"
"82","T2D","3","PCA","26","0.4"
"83","T2D","3","PCA","29","0.4"
"84","T2D","3","PCA","31","0.4"
"85","T2D","3","PCA","34","0.4"
"86","T2D","3","PCA","36","0.4"
"87","T2D","3","PCA","39","0.4"
"88","T2D","3","PCA","43","0.4"
"89","T2D","3","PCA","46","0.4"
"90","T2D","3","PCA","50","0.4"
"91","T2D","4","PCA","1","0.333333333333333"
"92","T2D","4","PCA","2","0.333333333333333"
"93","T2D","4","PCA","3","0.333333333333333"
"94","T2D","4","PCA","4","0.333333333333333"
"95","T2D","4","PCA","5","0.333333333333333"
"96","T2D","4","PCA","6","0.4"
"97","T2D","4","PCA","7","0.4"
"98","T2D","4","PCA","8","0.4"
"99","T2D","4","PCA","9","0.4"
"100","T2D","4","PCA","10","0.4"
"101","T2D","4","PCA","11","0.4"
"102","T2D","4","PCA","12","0.4"
"103","T2D","4","PCA","13","0.333333333333333"
"104","T2D","4","PCA","14","0.266666666666667"
"105","T2D","4","PCA","15","0.266666666666667"
"106","T2D","4","PCA","16","0.266666666666667"
"107","T2D","4","PCA","18","0.266666666666667"
"108","T2D","4","PCA","19","0.266666666666667"
"109","T2D","4","PCA","21","0.266666666666667"
"110","T2D","4","PCA","23","0.266666666666667"
"111","T2D","4","PCA","24","0.266666666666667"
"112","T2D","4","PCA","26","0.266666666666667"
"113","T2D","4","PCA","29","0.333333333333333"
"114","T2D","4","PCA","31","0.333333333333333"
"115","T2D","4","PCA","34","0.333333333333333"
"116","T2D","4","PCA","36","0.333333333333333"
"117","T2D","4","PCA","39","0.333333333333333"
"118","T2D","4","PCA","43","0.333333333333333"
"119","T2D","4","PCA","46","0.333333333333333"
"120","T2D","4","PCA","50","0.333333333333333"
"121","T2D","5","PCA","1","0.266666666666667"
"122","T2D","5","PCA","2","0.266666666666667"
"123","T2D","5","PCA","3","0.266666666666667"
"124","T2D","5","PCA","4","0.266666666666667"
"125","T2D","5","PCA","5","0.266666666666667"
"126","T2D","5","PCA","6","0.333333333333333"
"127","T2D","5","PCA","7","0.333333333333333"
"128","T2D","5","PCA","8","0.333333333333333"
"129","T2D","5","PCA","9","0.4"
"130","T2D","5","PCA","10","0.4"
"131","T2D","5","PCA","11","0.4"
"132","T2D","5","PCA","12","0.4"
"133","T2D","5","PCA","13","0.4"
"134","T2D","5","PCA","14","0.4"
"135","T2D","5","PCA","15","0.333333333333333"
"136","T2D","5","PCA","16","0.333333333333333"
"137","T2D","5","PCA","18","0.333333333333333"
"138","T2D","5","PCA","19","0.333333333333333"
"139","T2D","5","PCA","21","0.333333333333333"
"140","T2D","5","PCA","23","0.266666666666667"
"141","T2D","5","PCA","24","0.333333333333333"
"142","T2D","5","PCA","26","0.333333333333333"
"143","T2D","5","PCA","29","0.333333333333333"
"144","T2D","5","PCA","31","0.333333333333333"
"145","T2D","5","PCA","34","0.266666666666667"
"146","T2D","5","PCA","36","0.266666666666667"
"147","T2D","5","PCA","39","0.333333333333333"
"148","T2D","5","PCA","43","0.266666666666667"
"149","T2D","5","PCA","46","0.266666666666667"
"150","T2D","5","PCA","50","0.266666666666667"
"151","T2D","6","PCA","1","0.266666666666667"
"152","T2D","6","PCA","2","0.266666666666667"
"153","T2D","6","PCA","3","0.266666666666667"
"154","T2D","6","PCA","4","0.266666666666667"
"155","T2D","6","PCA","5","0.266666666666667"
"156","T2D","6","PCA","6","0.266666666666667"
"157","T2D","6","PCA","7","0.266666666666667"
"158","T2D","6","PCA","8","0.266666666666667"
"159","T2D","6","PCA","9","0.333333333333333"
"160","T2D","6","PCA","10","0.333333333333333"
"161","T2D","6","PCA","11","0.466666666666667"
"162","T2D","6","PCA","12","0.333333333333333"
"163","T2D","6","PCA","13","0.266666666666667"
"164","T2D","6","PCA","14","0.333333333333333"
"165","T2D","6","PCA","15","0.333333333333333"
"166","T2D","6","PCA","16","0.333333333333333"
"167","T2D","6","PCA","18","0.4"
"168","T2D","6","PCA","19","0.4"
"169","T2D","6","PCA","21","0.266666666666667"
"170","T2D","6","PCA","23","0.333333333333333"
"171","T2D","6","PCA","24","0.333333333333333"
"172","T2D","6","PCA","26","0.333333333333333"
"173","T2D","6","PCA","29","0.333333333333333"
"174","T2D","6","PCA","31","0.266666666666667"
"175","T2D","6","PCA","34","0.2"
"176","T2D","6","PCA","36","0.2"
"177","T2D","6","PCA","39","0.2"
"178","T2D","6","PCA","43","0.266666666666667"
"179","T2D","6","PCA","46","0.266666666666667"
"180","T2D","6","PCA","50","0.266666666666667"
"181","T2D","7","PCA","1","0.2"
"182","T2D","7","PCA","2","0.2"
"183","T2D","7","PCA","3","0.2"
"184","T2D","7","PCA","4","0.2"
"185","T2D","7","PCA","5","0.266666666666667"
"186","T2D","7","PCA","6","0.266666666666667"
"187","T2D","7","PCA","7","0.266666666666667"
"188","T2D","7","PCA","8","0.266666666666667"
"189","T2D","7","PCA","9","0.266666666666667"
"190","T2D","7","PCA","10","0.4"
"191","T2D","7","PCA","11","0.266666666666667"
"192","T2D","7","PCA","12","0.333333333333333"
"193","T2D","7","PCA","13","0.266666666666667"
"194","T2D","7","PCA","14","0.333333333333333"
"195","T2D","7","PCA","15","0.266666666666667"
"196","T2D","7","PCA","16","0.2"
"197","T2D","7","PCA","18","0.2"
"198","T2D","7","PCA","19","0.2"
"199","T2D","7","PCA","21","0.266666666666667"
"200","T2D","7","PCA","23","0.2"
"201","T2D","7","PCA","24","0.266666666666667"
"202","T2D","7","PCA","26","0.2"
"203","T2D","7","PCA","29","0.2"
"204","T2D","7","PCA","31","0.2"
"205","T2D","7","PCA","34","0.2"
"206","T2D","7","PCA","36","0.2"
"207","T2D","7","PCA","39","0.2"
"208","T2D","7","PCA","43","0.2"
"209","T2D","7","PCA","46","0.2"
"210","T2D","7","PCA","50","0.2"
"211","T2D","8","PCA","1","0.333333333333333"
"212","T2D","8","PCA","2","0.333333333333333"
"213","T2D","8","PCA","3","0.333333333333333"
"214","T2D","8","PCA","4","0.333333333333333"
"215","T2D","8","PCA","5","0.333333333333333"
"216","T2D","8","PCA","6","0.266666666666667"
"217","T2D","8","PCA","7","0.333333333333333"
"218","T2D","8","PCA","8","0.333333333333333"
"219","T2D","8","PCA","9","0.266666666666667"
"220","T2D","8","PCA","10","0.266666666666667"
"221","T2D","8","PCA","11","0.333333333333333"
"222","T2D","8","PCA","12","0.333333333333333"
"223","T2D","8","PCA","13","0.333333333333333"
"224","T2D","8","PCA","14","0.133333333333333"
"225","T2D","8","PCA","15","0.2"
"226","T2D","8","PCA","16","0.2"
"227","T2D","8","PCA","18","0.0666666666666667"
"228","T2D","8","PCA","19","0.133333333333333"
"229","T2D","8","PCA","21","0.2"
"230","T2D","8","PCA","23","0.133333333333333"
"231","T2D","8","PCA","24","0.133333333333333"
"232","T2D","8","PCA","26","0.133333333333333"
"233","T2D","8","PCA","29","0.2"
"234","T2D","8","PCA","31","0.333333333333333"
"235","T2D","8","PCA","34","0.2"
"236","T2D","8","PCA","36","0.266666666666667"
"237","T2D","8","PCA","39","0.266666666666667"
"238","T2D","8","PCA","43","0.333333333333333"
"239","T2D","8","PCA","46","0.333333333333333"
"240","T2D","8","PCA","50","0.333333333333333"
"241","T2D","9","PCA","1","0.571428571428571"
"242","T2D","9","PCA","2","0.571428571428571"
"243","T2D","9","PCA","3","0.571428571428571"
"244","T2D","9","PCA","4","0.571428571428571"
"245","T2D","9","PCA","5","0.571428571428571"
"246","T2D","9","PCA","6","0.571428571428571"
"247","T2D","9","PCA","7","0.571428571428571"
"248","T2D","9","PCA","8","0.571428571428571"
"249","T2D","9","PCA","9","0.571428571428571"
"250","T2D","9","PCA","10","0.571428571428571"
"251","T2D","9","PCA","11","0.571428571428571"
"252","T2D","9","PCA","12","0.571428571428571"
"253","T2D","9","PCA","13","0.571428571428571"
"254","T2D","9","PCA","14","0.571428571428571"
"255","T2D","9","PCA","15","0.571428571428571"
"256","T2D","9","PCA","16","0.571428571428571"
"257","T2D","9","PCA","18","0.571428571428571"
"258","T2D","9","PCA","19","0.571428571428571"
"259","T2D","9","PCA","21","0.571428571428571"
"260","T2D","9","PCA","23","0.571428571428571"
"261","T2D","9","PCA","24","0.571428571428571"
"262","T2D","9","PCA","26","0.571428571428571"
"263","T2D","9","PCA","29","0.571428571428571"
"264","T2D","9","PCA","31","0.571428571428571"
"265","T2D","9","PCA","34","0.571428571428571"
"266","T2D","9","PCA","36","0.571428571428571"
"267","T2D","9","PCA","39","0.571428571428571"
"268","T2D","9","PCA","43","0.571428571428571"
"269","T2D","9","PCA","46","0.571428571428571"
"270","T2D","9","PCA","50","0.571428571428571"
"271","T2D","10","PCA","1","0.285714285714286"
"272","T2D","10","PCA","2","0.285714285714286"
"273","T2D","10","PCA","3","0.285714285714286"
"274","T2D","10","PCA","4","0.285714285714286"
"275","T2D","10","PCA","5","0.285714285714286"
"276","T2D","10","PCA","6","0.285714285714286"
"277","T2D","10","PCA","7","0.285714285714286"
"278","T2D","10","PCA","8","0.285714285714286"
"279","T2D","10","PCA","9","0.214285714285714"
"280","T2D","10","PCA","10","0.214285714285714"
"281","T2D","10","PCA","11","0.214285714285714"
"282","T2D","10","PCA","12","0.142857142857143"
"283","T2D","10","PCA","13","0.142857142857143"
"284","T2D","10","PCA","14","0.142857142857143"
"285","T2D","10","PCA","15","0.142857142857143"
"286","T2D","10","PCA","16","0.142857142857143"
"287","T2D","10","PCA","18","0.142857142857143"
"288","T2D","10","PCA","19","0.142857142857143"
"289","T2D","10","PCA","21","0.142857142857143"
"290","T2D","10","PCA","23","0.142857142857143"
"291","T2D","10","PCA","24","0.142857142857143"
"292","T2D","10","PCA","26","0.142857142857143"
"293","T2D","10","PCA","29","0.142857142857143"
"294","T2D","10","PCA","31","0.142857142857143"
"295","T2D","10","PCA","34","0.142857142857143"
"296","T2D","10","PCA","36","0.142857142857143"
"297","T2D","10","PCA","39","0.214285714285714"
"298","T2D","10","PCA","43","0.285714285714286"
"299","T2D","10","PCA","46","0.214285714285714"
"300","T2D","10","PCA","50","0.214285714285714"
"301","T2D","1","rrLDA","1","0.4"
"302","T2D","1","rrLDA","2","0.4"
"303","T2D","1","rrLDA","3","0.4"
"304","T2D","1","rrLDA","4","0.4"
"305","T2D","1","rrLDA","5","0.466666666666667"
"306","T2D","1","rrLDA","6","0.4"
"307","T2D","1","rrLDA","7","0.466666666666667"
"308","T2D","1","rrLDA","8","0.466666666666667"
"309","T2D","1","rrLDA","9","0.466666666666667"
"310","T2D","1","rrLDA","10","0.4"
"311","T2D","1","rrLDA","11","0.4"
"312","T2D","1","rrLDA","12","0.466666666666667"
"313","T2D","1","rrLDA","13","0.466666666666667"
"314","T2D","1","rrLDA","14","0.4"
"315","T2D","1","rrLDA","15","0.333333333333333"
"316","T2D","1","rrLDA","16","0.333333333333333"
"317","T2D","1","rrLDA","18","0.333333333333333"
"318","T2D","1","rrLDA","19","0.333333333333333"
"319","T2D","1","rrLDA","21","0.4"
"320","T2D","1","rrLDA","23","0.4"
"321","T2D","1","rrLDA","24","0.4"
"322","T2D","1","rrLDA","26","0.4"
"323","T2D","1","rrLDA","29","0.4"
"324","T2D","1","rrLDA","31","0.4"
"325","T2D","1","rrLDA","34","0.4"
"326","T2D","1","rrLDA","36","0.4"
"327","T2D","1","rrLDA","39","0.4"
"328","T2D","1","rrLDA","43","0.4"
"329","T2D","1","rrLDA","46","0.4"
"330","T2D","1","rrLDA","50","0.4"
"331","T2D","2","rrLDA","1","0.133333333333333"
"332","T2D","2","rrLDA","2","0.133333333333333"
"333","T2D","2","rrLDA","3","0.133333333333333"
"334","T2D","2","rrLDA","4","0.133333333333333"
"335","T2D","2","rrLDA","5","0.133333333333333"
"336","T2D","2","rrLDA","6","0.133333333333333"
"337","T2D","2","rrLDA","7","0.133333333333333"
"338","T2D","2","rrLDA","8","0.133333333333333"
"339","T2D","2","rrLDA","9","0.133333333333333"
"340","T2D","2","rrLDA","10","0.133333333333333"
"341","T2D","2","rrLDA","11","0.133333333333333"
"342","T2D","2","rrLDA","12","0.133333333333333"
"343","T2D","2","rrLDA","13","0.133333333333333"
"344","T2D","2","rrLDA","14","0.133333333333333"
"345","T2D","2","rrLDA","15","0.133333333333333"
"346","T2D","2","rrLDA","16","0.133333333333333"
"347","T2D","2","rrLDA","18","0.133333333333333"
"348","T2D","2","rrLDA","19","0.133333333333333"
"349","T2D","2","rrLDA","21","0.133333333333333"
"350","T2D","2","rrLDA","23","0.133333333333333"
"351","T2D","2","rrLDA","24","0.133333333333333"
"352","T2D","2","rrLDA","26","0.133333333333333"
"353","T2D","2","rrLDA","29","0.133333333333333"
"354","T2D","2","rrLDA","31","0.133333333333333"
"355","T2D","2","rrLDA","34","0.133333333333333"
"356","T2D","2","rrLDA","36","0.133333333333333"
"357","T2D","2","rrLDA","39","0.133333333333333"
"358","T2D","2","rrLDA","43","0.133333333333333"
"359","T2D","2","rrLDA","46","0.133333333333333"
"360","T2D","2","rrLDA","50","0.133333333333333"
"361","T2D","3","rrLDA","1","0.4"
"362","T2D","3","rrLDA","2","0.4"
"363","T2D","3","rrLDA","3","0.4"
"364","T2D","3","rrLDA","4","0.4"
"365","T2D","3","rrLDA","5","0.4"
"366","T2D","3","rrLDA","6","0.4"
"367","T2D","3","rrLDA","7","0.4"
"368","T2D","3","rrLDA","8","0.4"
"369","T2D","3","rrLDA","9","0.4"
"370","T2D","3","rrLDA","10","0.4"
"371","T2D","3","rrLDA","11","0.4"
"372","T2D","3","rrLDA","12","0.333333333333333"
"373","T2D","3","rrLDA","13","0.333333333333333"
"374","T2D","3","rrLDA","14","0.333333333333333"
"375","T2D","3","rrLDA","15","0.333333333333333"
"376","T2D","3","rrLDA","16","0.4"
"377","T2D","3","rrLDA","18","0.4"
"378","T2D","3","rrLDA","19","0.4"
"379","T2D","3","rrLDA","21","0.4"
"380","T2D","3","rrLDA","23","0.4"
"381","T2D","3","rrLDA","24","0.4"
"382","T2D","3","rrLDA","26","0.4"
"383","T2D","3","rrLDA","29","0.4"
"384","T2D","3","rrLDA","31","0.4"
"385","T2D","3","rrLDA","34","0.4"
"386","T2D","3","rrLDA","36","0.4"
"387","T2D","3","rrLDA","39","0.4"
"388","T2D","3","rrLDA","43","0.4"
"389","T2D","3","rrLDA","46","0.4"
"390","T2D","3","rrLDA","50","0.4"
"391","T2D","4","rrLDA","1","0.333333333333333"
"392","T2D","4","rrLDA","2","0.333333333333333"
"393","T2D","4","rrLDA","3","0.333333333333333"
"394","T2D","4","rrLDA","4","0.333333333333333"
"395","T2D","4","rrLDA","5","0.333333333333333"
"396","T2D","4","rrLDA","6","0.333333333333333"
"397","T2D","4","rrLDA","7","0.333333333333333"
"398","T2D","4","rrLDA","8","0.4"
"399","T2D","4","rrLDA","9","0.4"
"400","T2D","4","rrLDA","10","0.4"
"401","T2D","4","rrLDA","11","0.4"
"402","T2D","4","rrLDA","12","0.333333333333333"
"403","T2D","4","rrLDA","13","0.266666666666667"
"404","T2D","4","rrLDA","14","0.266666666666667"
"405","T2D","4","rrLDA","15","0.266666666666667"
"406","T2D","4","rrLDA","16","0.266666666666667"
"407","T2D","4","rrLDA","18","0.266666666666667"
"408","T2D","4","rrLDA","19","0.266666666666667"
"409","T2D","4","rrLDA","21","0.333333333333333"
"410","T2D","4","rrLDA","23","0.333333333333333"
"411","T2D","4","rrLDA","24","0.266666666666667"
"412","T2D","4","rrLDA","26","0.266666666666667"
"413","T2D","4","rrLDA","29","0.333333333333333"
"414","T2D","4","rrLDA","31","0.333333333333333"
"415","T2D","4","rrLDA","34","0.333333333333333"
"416","T2D","4","rrLDA","36","0.333333333333333"
"417","T2D","4","rrLDA","39","0.333333333333333"
"418","T2D","4","rrLDA","43","0.333333333333333"
"419","T2D","4","rrLDA","46","0.333333333333333"
"420","T2D","4","rrLDA","50","0.333333333333333"
"421","T2D","5","rrLDA","1","0.266666666666667"
"422","T2D","5","rrLDA","2","0.266666666666667"
"423","T2D","5","rrLDA","3","0.266666666666667"
"424","T2D","5","rrLDA","4","0.266666666666667"
"425","T2D","5","rrLDA","5","0.266666666666667"
"426","T2D","5","rrLDA","6","0.266666666666667"
"427","T2D","5","rrLDA","7","0.266666666666667"
"428","T2D","5","rrLDA","8","0.266666666666667"
"429","T2D","5","rrLDA","9","0.333333333333333"
"430","T2D","5","rrLDA","10","0.333333333333333"
"431","T2D","5","rrLDA","11","0.4"
"432","T2D","5","rrLDA","12","0.4"
"433","T2D","5","rrLDA","13","0.4"
"434","T2D","5","rrLDA","14","0.4"
"435","T2D","5","rrLDA","15","0.333333333333333"
"436","T2D","5","rrLDA","16","0.333333333333333"
"437","T2D","5","rrLDA","18","0.333333333333333"
"438","T2D","5","rrLDA","19","0.333333333333333"
"439","T2D","5","rrLDA","21","0.333333333333333"
"440","T2D","5","rrLDA","23","0.333333333333333"
"441","T2D","5","rrLDA","24","0.333333333333333"
"442","T2D","5","rrLDA","26","0.333333333333333"
"443","T2D","5","rrLDA","29","0.333333333333333"
"444","T2D","5","rrLDA","31","0.266666666666667"
"445","T2D","5","rrLDA","34","0.266666666666667"
"446","T2D","5","rrLDA","36","0.266666666666667"
"447","T2D","5","rrLDA","39","0.266666666666667"
"448","T2D","5","rrLDA","43","0.266666666666667"
"449","T2D","5","rrLDA","46","0.266666666666667"
"450","T2D","5","rrLDA","50","0.266666666666667"
"451","T2D","6","rrLDA","1","0.266666666666667"
"452","T2D","6","rrLDA","2","0.266666666666667"
"453","T2D","6","rrLDA","3","0.266666666666667"
"454","T2D","6","rrLDA","4","0.266666666666667"
"455","T2D","6","rrLDA","5","0.266666666666667"
"456","T2D","6","rrLDA","6","0.266666666666667"
"457","T2D","6","rrLDA","7","0.266666666666667"
"458","T2D","6","rrLDA","8","0.266666666666667"
"459","T2D","6","rrLDA","9","0.266666666666667"
"460","T2D","6","rrLDA","10","0.266666666666667"
"461","T2D","6","rrLDA","11","0.333333333333333"
"462","T2D","6","rrLDA","12","0.333333333333333"
"463","T2D","6","rrLDA","13","0.333333333333333"
"464","T2D","6","rrLDA","14","0.333333333333333"
"465","T2D","6","rrLDA","15","0.4"
"466","T2D","6","rrLDA","16","0.333333333333333"
"467","T2D","6","rrLDA","18","0.4"
"468","T2D","6","rrLDA","19","0.266666666666667"
"469","T2D","6","rrLDA","21","0.333333333333333"
"470","T2D","6","rrLDA","23","0.2"
"471","T2D","6","rrLDA","24","0.2"
"472","T2D","6","rrLDA","26","0.2"
"473","T2D","6","rrLDA","29","0.266666666666667"
"474","T2D","6","rrLDA","31","0.266666666666667"
"475","T2D","6","rrLDA","34","0.266666666666667"
"476","T2D","6","rrLDA","36","0.266666666666667"
"477","T2D","6","rrLDA","39","0.266666666666667"
"478","T2D","6","rrLDA","43","0.266666666666667"
"479","T2D","6","rrLDA","46","0.266666666666667"
"480","T2D","6","rrLDA","50","0.266666666666667"
"481","T2D","7","rrLDA","1","0.2"
"482","T2D","7","rrLDA","2","0.2"
"483","T2D","7","rrLDA","3","0.2"
"484","T2D","7","rrLDA","4","0.2"
"485","T2D","7","rrLDA","5","0.266666666666667"
"486","T2D","7","rrLDA","6","0.266666666666667"
"487","T2D","7","rrLDA","7","0.266666666666667"
"488","T2D","7","rrLDA","8","0.2"
"489","T2D","7","rrLDA","9","0.266666666666667"
"490","T2D","7","rrLDA","10","0.266666666666667"
"491","T2D","7","rrLDA","11","0.266666666666667"
"492","T2D","7","rrLDA","12","0.266666666666667"
"493","T2D","7","rrLDA","13","0.2"
"494","T2D","7","rrLDA","14","0.2"
"495","T2D","7","rrLDA","15","0.2"
"496","T2D","7","rrLDA","16","0.133333333333333"
"497","T2D","7","rrLDA","18","0.133333333333333"
"498","T2D","7","rrLDA","19","0.133333333333333"
"499","T2D","7","rrLDA","21","0.133333333333333"
"500","T2D","7","rrLDA","23","0.2"
"501","T2D","7","rrLDA","24","0.2"
"502","T2D","7","rrLDA","26","0.2"
"503","T2D","7","rrLDA","29","0.2"
"504","T2D","7","rrLDA","31","0.2"
"505","T2D","7","rrLDA","34","0.2"
"506","T2D","7","rrLDA","36","0.2"
"507","T2D","7","rrLDA","39","0.2"
"508","T2D","7","rrLDA","43","0.2"
"509","T2D","7","rrLDA","46","0.2"
"510","T2D","7","rrLDA","50","0.2"
"511","T2D","8","rrLDA","1","0.333333333333333"
"512","T2D","8","rrLDA","2","0.333333333333333"
"513","T2D","8","rrLDA","3","0.333333333333333"
"514","T2D","8","rrLDA","4","0.333333333333333"
"515","T2D","8","rrLDA","5","0.333333333333333"
"516","T2D","8","rrLDA","6","0.333333333333333"
"517","T2D","8","rrLDA","7","0.333333333333333"
"518","T2D","8","rrLDA","8","0.333333333333333"
"519","T2D","8","rrLDA","9","0.333333333333333"
"520","T2D","8","rrLDA","10","0.266666666666667"
"521","T2D","8","rrLDA","11","0.266666666666667"
"522","T2D","8","rrLDA","12","0.266666666666667"
"523","T2D","8","rrLDA","13","0.333333333333333"
"524","T2D","8","rrLDA","14","0.266666666666667"
"525","T2D","8","rrLDA","15","0.266666666666667"
"526","T2D","8","rrLDA","16","0.266666666666667"
"527","T2D","8","rrLDA","18","0.266666666666667"
"528","T2D","8","rrLDA","19","0.266666666666667"
"529","T2D","8","rrLDA","21","0.266666666666667"
"530","T2D","8","rrLDA","23","0.266666666666667"
"531","T2D","8","rrLDA","24","0.266666666666667"
"532","T2D","8","rrLDA","26","0.333333333333333"
"533","T2D","8","rrLDA","29","0.333333333333333"
"534","T2D","8","rrLDA","31","0.333333333333333"
"535","T2D","8","rrLDA","34","0.333333333333333"
"536","T2D","8","rrLDA","36","0.333333333333333"
"537","T2D","8","rrLDA","39","0.333333333333333"
"538","T2D","8","rrLDA","43","0.333333333333333"
"539","T2D","8","rrLDA","46","0.333333333333333"
"540","T2D","8","rrLDA","50","0.333333333333333"
"541","T2D","9","rrLDA","1","0.571428571428571"
"542","T2D","9","rrLDA","2","0.571428571428571"
"543","T2D","9","rrLDA","3","0.571428571428571"
"544","T2D","9","rrLDA","4","0.571428571428571"
"545","T2D","9","rrLDA","5","0.571428571428571"
"546","T2D","9","rrLDA","6","0.571428571428571"
"547","T2D","9","rrLDA","7","0.571428571428571"
"548","T2D","9","rrLDA","8","0.571428571428571"
"549","T2D","9","rrLDA","9","0.571428571428571"
"550","T2D","9","rrLDA","10","0.571428571428571"
"551","T2D","9","rrLDA","11","0.571428571428571"
"552","T2D","9","rrLDA","12","0.571428571428571"
"553","T2D","9","rrLDA","13","0.571428571428571"
"554","T2D","9","rrLDA","14","0.571428571428571"
"555","T2D","9","rrLDA","15","0.571428571428571"
"556","T2D","9","rrLDA","16","0.571428571428571"
"557","T2D","9","rrLDA","18","0.571428571428571"
"558","T2D","9","rrLDA","19","0.571428571428571"
"559","T2D","9","rrLDA","21","0.571428571428571"
"560","T2D","9","rrLDA","23","0.571428571428571"
"561","T2D","9","rrLDA","24","0.571428571428571"
"562","T2D","9","rrLDA","26","0.571428571428571"
"563","T2D","9","rrLDA","29","0.571428571428571"
"564","T2D","9","rrLDA","31","0.571428571428571"
"565","T2D","9","rrLDA","34","0.571428571428571"
"566","T2D","9","rrLDA","36","0.571428571428571"
"567","T2D","9","rrLDA","39","0.571428571428571"
"568","T2D","9","rrLDA","43","0.571428571428571"
"569","T2D","9","rrLDA","46","0.571428571428571"
"570","T2D","9","rrLDA","50","0.571428571428571"
"571","T2D","10","rrLDA","1","0.285714285714286"
"572","T2D","10","rrLDA","2","0.285714285714286"
"573","T2D","10","rrLDA","3","0.285714285714286"
"574","T2D","10","rrLDA","4","0.285714285714286"
"575","T2D","10","rrLDA","5","0.285714285714286"
"576","T2D","10","rrLDA","6","0.285714285714286"
"577","T2D","10","rrLDA","7","0.285714285714286"
"578","T2D","10","rrLDA","8","0.285714285714286"
"579","T2D","10","rrLDA","9","0.285714285714286"
"580","T2D","10","rrLDA","10","0.285714285714286"
"581","T2D","10","rrLDA","11","0.285714285714286"
"582","T2D","10","rrLDA","12","0.285714285714286"
"583","T2D","10","rrLDA","13","0.214285714285714"
"584","T2D","10","rrLDA","14","0.285714285714286"
